ppm,Intensity,Sum,Residue,Peak 1,Peak 2,Peak 3,Peak 4
9727.02,-15,0,-15,0,0,0,0
9725.79,-15,0,-15,0,0,0,0
9724.56,-15,0,-15,0,0,0,0
9723.34,-15,0,-15,0,0,0,0
9722.11,-15,0,-15,0,0,0,0
9720.88,-15,0,-15,0,0,0,0
9719.66,-15,0,-15,0,0,0,0
9718.43,-15,0,-15,0,0,0,0
9717.2,-15,0,-15,0,0,0,0
9715.97,-15,0,-15,0,0,0,0
9714.75,-15,0,-15,0,0,0,0
9713.52,-15,0,-15,0,0,0,0
9712.29,-15,0,-15,0,0,0,0
9711.07,-15,0,-15,0,0,0,0
9709.84,-15,0,-15,0,0,0,0
9708.61,-15,0,-15,0,0,0,0
9707.39,-15,0,-15,0,0,0,0
9706.16,-15,0,-15,0,0,0,0
9704.93,-15,0,-15,0,0,0,0
9703.71,-15,0,-15,0,0,0,0
9702.48,-15,0,-15,0,0,0,0
9701.25,-15,0,-15,0,0,0,0
9700.03,-15,0,-15,0,0,0,0
9698.8,-15,0,-15,0,0,0,0
9697.57,-15,0,-15,0,0,0,0
9696.34,-15,0,-15,0,0,0,0
9695.12,-15,0,-15,0,0,0,0
9693.89,-15,0,-15,0,0,0,0
9692.66,-15,0,-15,0,0,0,0
9691.44,-15,0,-15,0,0,0,0
9690.21,-15,0,-15,0,0,0,0
9688.98,-15,0,-15,0,0,0,0
9687.76,-15,0,-15,0,0,0,0
9686.53,-15,0,-15,0,0,0,0
9685.3,-15,0,-15,0,0,0,0
9684.08,-15,0,-15,0,0,0,0
9682.85,-15,0,-15,0,0,0,0
9681.62,-15,0,-15,0,0,0,0
9680.4,-15,0,-15,0,0,0,0
9679.17,-15,0,-15,0,0,0,0
9677.94,-15,0,-15,0,0,0,0
9676.71,-15,0,-15,0,0,0,0
9675.49,-15,0,-15,0,0,0,0
9674.26,-15,0,-15,0,0,0,0
9673.03,-15,0,-15,0,0,0,0
9671.81,-15,0,-15,0,0,0,0
9670.58,-15,0,-15,0,0,0,0
9669.35,-15,0,-15,0,0,0,0
9668.13,-15,0,-15,0,0,0,0
9666.9,-15,0,-15,0,0,0,0
9665.67,-15,0,-15,0,0,0,0
9664.45,-15,0,-15,0,0,0,0
9663.22,-15,0,-15,0,0,0,0
9661.99,-15,0,-15,0,0,0,0
9660.76,-15,0,-15,0,0,0,0
9659.54,-15,0,-15,0,0,0,0
9658.31,-15,0,-15,0,0,0,0
9657.08,-15,0,-15,0,0,0,0
9655.86,-15,0,-15,0,0,0,0
9654.63,-15,0,-15,0,0,0,0
9653.4,-15,0,-15,0,0,0,0
9652.18,-15,0,-15,0,0,0,0
9650.95,-15,0,-15,0,0,0,0
9649.72,-15,0,-15,0,0,0,0
9648.5,-15,0,-15,0,0,0,0
9647.27,-15,0,-15,0,0,0,0
9646.04,-15,0,-15,0,0,0,0
9644.82,-15,0,-15,0,0,0,0
9643.59,-15,0,-15,0,0,0,0
9642.36,-15,0,-15,0,0,0,0
9641.13,-15,0,-15,0,0,0,0
9639.91,-15,0,-15,0,0,0,0
9638.68,-15,0,-15,0,0,0,0
9637.45,-15,0,-15,0,0,0,0
9636.23,-15,0,-15,0,0,0,0
9635,-15,0,-15,0,0,0,0
9633.77,-15,0,-15,0,0,0,0
9632.55,-15,0,-15,0,0,0,0
9631.32,-15,0,-15,0,0,0,0
9630.09,-15,0,-15,0,0,0,0
9628.87,-15,0,-15,0,0,0,0
9627.64,-15,0,-15,0,0,0,0
9626.41,-15,0,-15,0,0,0,0
9625.19,-15,0,-15,0,0,0,0
9623.96,-15,0,-15,0,0,0,0
9622.73,-15,0,-15,0,0,0,0
9621.5,-15,0,-15,0,0,0,0
9620.28,-15,0,-15,0,0,0,0
9619.05,-15,0,-15,0,0,0,0
9617.82,-15,0,-15,0,0,0,0
9616.6,-15,0,-15,0,0,0,0
9615.37,-15,0,-15,0,0,0,0
9614.14,-15,0,-15,0,0,0,0
9612.92,-15,0,-15,0,0,0,0
9611.69,-15,0,-15,0,0,0,0
9610.46,-15,0,-15,0,0,0,0
9609.24,-15,0,-15,0,0,0,0
9608.01,-15,0,-15,0,0,0,0
9606.78,-15,0,-15,0,0,0,0
9605.55,-15,0,-15,0,0,0,0
9604.33,-15,0,-15,0,0,0,0
9603.1,-15,0,-15,0,0,0,0
9601.87,-15,0,-15,0,0,0,0
9600.65,-15,0,-15,0,0,0,0
9599.42,-15,0,-15,0,0,0,0
9598.19,-15,0,-15,0,0,0,0
9596.97,-15,0,-15,0,0,0,0
9595.74,-15,0,-15,0,0,0,0
9594.51,-15,0,-15,0,0,0,0
9593.29,-15,0,-15,0,0,0,0
9592.06,-15,0,-15,0,0,0,0
9590.83,-15,0,-15,0,0,0,0
9589.61,-15,0,-15,0,0,0,0
9588.38,-15,0,-15,0,0,0,0
9587.15,-15,0,-15,0,0,0,0
9585.92,-15,0,-15,0,0,0,0
9584.7,-15,0,-15,0,0,0,0
9583.47,-15,0,-15,0,0,0,0
9582.24,-15,0,-15,0,0,0,0
9581.02,-15,0,-15,0,0,0,0
9579.79,-15,0,-15,0,0,0,0
9578.56,-15,0,-15,0,0,0,0
9577.34,-15,0,-15,0,0,0,0
9576.11,-15,0,-15,0,0,0,0
9574.88,-15,0,-15,0,0,0,0
9573.66,-15,0,-15,0,0,0,0
9572.43,-15,0,-15,0,0,0,0
9571.2,-15,0,-15,0,0,0,0
9569.97,-15,0,-15,0,0,0,0
9568.75,-15,0,-15,0,0,0,0
9567.52,-15,0,-15,0,0,0,0
9566.29,-15,0,-15,0,0,0,0
9565.07,-15,0,-15,0,0,0,0
9563.84,-15,0,-15,0,0,0,0
9562.61,-15,0,-15,0,0,0,0
9561.39,-15,0,-15,0,0,0,0
9560.16,-15,0,-15,0,0,0,0
9558.93,-15,0,-15,0,0,0,0
9557.71,-15,0,-15,0,0,0,0
9556.48,-15,0,-15,0,0,0,0
9555.25,-15,0,-15,0,0,0,0
9554.03,-15,0,-15,0,0,0,0
9552.8,-15,0,-15,0,0,0,0
9551.57,-15,0,-15,0,0,0,0
9550.34,-15,0,-15,0,0,0,0
9549.12,-15,0,-15,0,0,0,0
9547.89,-15,0,-15,0,0,0,0
9546.66,-15,0,-15,0,0,0,0
9545.44,-15,0,-15,0,0,0,0
9544.21,-15,0,-15,0,0,0,0
9542.98,-15,0,-15,0,0,0,0
9541.76,-15,0,-15,0,0,0,0
9540.53,-15,0,-15,0,0,0,0
9539.3,-15,0,-15,0,0,0,0
9538.08,-15,0,-15,0,0,0,0
9536.85,-15,0,-15,0,0,0,0
9535.62,-15,0,-15,0,0,0,0
9534.4,-15,0,-15,0,0,0,0
9533.17,-15,0,-15,0,0,0,0
9531.94,-15,0,-15,0,0,0,0
9530.71,-15,0,-15,0,0,0,0
9529.49,-15,0,-15,0,0,0,0
9528.26,-15,0,-15,0,0,0,0
9527.03,-15,0,-15,0,0,0,0
9525.81,-15,0,-15,0,0,0,0
9524.58,-15,0,-15,0,0,0,0
9523.35,-15,0,-15,0,0,0,0
9522.13,-15,0,-15,0,0,0,0
9520.9,-15,0,-15,0,0,0,0
9519.67,-15,0,-15,0,0,0,0
9518.45,-15,0,-15,0,0,0,0
9517.22,-15,0,-15,0,0,0,0
9515.99,-15,0,-15,0,0,0,0
9514.76,-15,0,-15,0,0,0,0
9513.54,-15,0,-15,0,0,0,0
9512.31,-15,0,-15,0,0,0,0
9511.08,-15,0,-15,0,0,0,0
9509.86,-15,0,-15,0,0,0,0
9508.63,-15,0,-15,0,0,0,0
9507.4,-15,0,-15,0,0,0,0
9506.18,-15,0,-15,0,0,0,0
9504.95,-15,0,-15,0,0,0,0
9503.72,-15,0,-15,0,0,0,0
9502.5,-15,0,-15,0,0,0,0
9501.27,-15,0,-15,0,0,0,0
9500.04,-15,0,-15,0,0,0,0
9498.82,-15,0,-15,0,0,0,0
9497.59,-15,0,-15,0,0,0,0
9496.36,-15,0,-15,0,0,0,0
9495.13,-15,0,-15,0,0,0,0
9493.91,-15,0,-15,0,0,0,0
9492.68,-15,0,-15,0,0,0,0
9491.45,-15,0,-15,0,0,0,0
9490.23,-15,0,-15,0,0,0,0
9489,-15,0,-15,0,0,0,0
9487.77,-15,0,-15,0,0,0,0
9486.55,-15,0,-15,0,0,0,0
9485.32,-15,0,-15,0,0,0,0
9484.09,-15,0,-15,0,0,0,0
9482.87,-15,0,-15,0,0,0,0
9481.64,-15,0,-15,0,0,0,0
9480.41,-15,0,-15,0,0,0,0
9479.18,-15,0,-15,0,0,0,0
9477.96,-15,0,-15,0,0,0,0
9476.73,-15,0,-15,0,0,0,0
9475.5,-15,0,-15,0,0,0,0
9474.28,-15,0,-15,0,0,0,0
9473.05,-15,0,-15,0,0,0,0
9471.82,-15,0,-15,0,0,0,0
9470.6,-15,0,-15,0,0,0,0
9469.37,-15,0,-15,0,0,0,0
9468.14,-15,0,-15,0,0,0,0
9466.92,-15,0,-15,0,0,0,0
9465.69,-15,0,-15,0,0,0,0
9464.46,-15,0,-15,0,0,0,0
9463.24,-15,0,-15,0,0,0,0
9462.01,-15,0,-15,0,0,0,0
9460.78,-15,0,-15,0,0,0,0
9459.55,-15,0,-15,0,0,0,0
9458.33,-15,0,-15,0,0,0,0
9457.1,-15,0,-15,0,0,0,0
9455.87,-15,0,-15,0,0,0,0
9454.65,-15,0,-15,0,0,0,0
9453.42,-15,0,-15,0,0,0,0
9452.19,-15,0,-15,0,0,0,0
9450.97,-15,0,-15,0,0,0,0
9449.74,-15,0,-15,0,0,0,0
9448.51,-15,0,-15,0,0,0,0
9447.29,-15,0,-15,0,0,0,0
9446.06,-15,0,-15,0,0,0,0
9444.83,-15,0,-15,0,0,0,0
9443.61,-15,0,-15,0,0,0,0
9442.38,-15,0,-15,0,0,0,0
9441.15,-15,0,-15,0,0,0,0
9439.92,-15,0,-15,0,0,0,0
9438.7,-15,0,-15,0,0,0,0
9437.47,-15,0,-15,0,0,0,0
9436.24,-15,0,-15,0,0,0,0
9435.02,-15,0,-15,0,0,0,0
9433.79,-15,0,-15,0,0,0,0
9432.56,-15,0,-15,0,0,0,0
9431.34,-15,0,-15,0,0,0,0
9430.11,-15,0,-15,0,0,0,0
9428.88,-15,0,-15,0,0,0,0
9427.66,-15,0,-15,0,0,0,0
9426.43,-15,0,-15,0,0,0,0
9425.2,-15,0,-15,0,0,0,0
9423.97,-15,0,-15,0,0,0,0
9422.75,-15,0,-15,0,0,0,0
9421.52,-15,0,-15,0,0,0,0
9420.29,-15,0,-15,0,0,0,0
9419.07,-15,0,-15,0,0,0,0
9417.84,-15,0,-15,0,0,0,0
9416.61,-15,0,-15,0,0,0,0
9415.39,-15,0,-15,0,0,0,0
9414.16,-15,0,-15,0,0,0,0
9412.93,-15,0,-15,0,0,0,0
9411.71,-15,0,-15,0,0,0,0
9410.48,-15,0,-15,0,0,0,0
9409.25,-15,0,-15,0,0,0,0
9408.03,-15,0,-15,0,0,0,0
9406.8,-15,0,-15,0,0,0,0
9405.57,-15,0,-15,0,0,0,0
9404.34,-15,0,-15,0,0,0,0
9403.12,-15,0,-15,0,0,0,0
9401.89,-15,0,-15,0,0,0,0
9400.66,-15,0,-15,0,0,0,0
9399.44,-15,0,-15,0,0,0,0
9398.21,-15,0,-15,0,0,0,0
9396.98,-15,0,-15,0,0,0,0
9395.76,-15,0,-15,0,0,0,0
9394.53,-15,0,-15,0,0,0,0
9393.3,-15,0,-15,0,0,0,0
9392.08,-15,0,-15,0,0,0,0
9390.85,-15,0,-15,0,0,0,0
9389.62,-15,0,-15,0,0,0,0
9388.39,-15,0,-15,0,0,0,0
9387.17,-15,0,-15,0,0,0,0
9385.94,-15,0,-15,0,0,0,0
9384.71,-15,0,-15,0,0,0,0
9383.49,-15,0,-15,0,0,0,0
9382.26,-15,0,-15,0,0,0,0
9381.03,-15,0,-15,0,0,0,0
9379.81,-15,0,-15,0,0,0,0
9378.58,-15,0,-15,0,0,0,0
9377.35,-15,0,-15,0,0,0,0
9376.13,-15,0,-15,0,0,0,0
9374.9,-15,0,-15,0,0,0,0
9373.67,-15,0,-15,0,0,0,0
9372.45,-15,0,-15,0,0,0,0
9371.22,-15,0,-15,0,0,0,0
9369.99,-15,0,-15,0,0,0,0
9368.76,-15,0,-15,0,0,0,0
9367.54,-15,0,-15,0,0,0,0
9366.31,-15,0,-15,0,0,0,0
9365.08,-15,0,-15,0,0,0,0
9363.86,-15,0,-15,0,0,0,0
9362.63,-15,0,-15,0,0,0,0
9361.4,-15,0,-15,0,0,0,0
9360.18,-15,0,-15,0,0,0,0
9358.95,-15,0,-15,0,0,0,0
9357.72,-15,0,-15,0,0,0,0
9356.5,-15,0,-15,0,0,0,0
9355.27,-15,0,-15,0,0,0,0
9354.04,-15,0,-15,0,0,0,0
9352.82,-15,0,-15,0,0,0,0
9351.59,-15,0,-15,0,0,0,0
9350.36,-15,0,-15,0,0,0,0
9349.13,-15,0,-15,0,0,0,0
9347.91,-15,0,-15,0,0,0,0
9346.68,-15,0,-15,0,0,0,0
9345.45,-15,0,-15,0,0,0,0
9344.23,-15,0,-15,0,0,0,0
9343,-15,0,-15,0,0,0,0
9341.77,-15,0,-15,0,0,0,0
9340.55,-15,0,-15,0,0,0,0
9339.32,-15,0,-15,0,0,0,0
9338.09,-15,0,-15,0,0,0,0
9336.87,-15,0,-15,0,0,0,0
9335.64,-15,0,-15,0,0,0,0
9334.41,-15,0,-15,0,0,0,0
9333.18,-15,0,-15,0,0,0,0
9331.96,-15,0,-15,0,0,0,0
9330.73,-15,0,-15,0,0,0,0
9329.5,-15,0,-15,0,0,0,0
9328.28,-15,0,-15,0,0,0,0
9327.05,-15,0,-15,0,0,0,0
9325.82,-15,0,-15,0,0,0,0
9324.6,-15,0,-15,0,0,0,0
9323.37,-15,0,-15,0,0,0,0
9322.14,-15,0,-15,0,0,0,0
9320.92,-15,0,-15,0,0,0,0
9319.69,-15,0,-15,0,0,0,0
9318.46,-15,0,-15,0,0,0,0
9317.24,-15,0,-15,0,0,0,0
9316.01,-15,0,-15,0,0,0,0
9314.78,-15,0,-15,0,0,0,0
9313.55,-15,0,-15,0,0,0,0
9312.33,-15,0,-15,0,0,0,0
9311.1,-15,0,-15,0,0,0,0
9309.87,-15,0,-15,0,0,0,0
9308.65,-15,0,-15,0,0,0,0
9307.42,-15,0,-15,0,0,0,0
9306.19,-15,0,-15,0,0,0,0
9304.97,-15,0,-15,0,0,0,0
9303.74,-15,0,-15,0,0,0,0
9302.51,-15,0,-15,0,0,0,0
9301.29,-15,0,-15,0,0,0,0
9300.06,-15,0,-15,0,0,0,0
9298.83,-15,0,-15,0,0,0,0
9297.6,-15,0,-15,0,0,0,0
9296.38,-15,0,-15,0,0,0,0
9295.15,-15,0,-15,0,0,0,0
9293.92,-15,0,-15,0,0,0,0
9292.7,-15,0,-15,0,0,0,0
9291.47,-15,0,-15,0,0,0,0
9290.24,-15,0,-15,0,0,0,0
9289.02,-15,0,-15,0,0,0,0
9287.79,-15,0,-15,0,0,0,0
9286.56,-15,0,-15,0,0,0,0
9285.34,-15,0,-15,0,0,0,0
9284.11,-15,0,-15,0,0,0,0
9282.88,-15,0,-15,0,0,0,0
9281.66,-15,0,-15,0,0,0,0
9280.43,-15,0,-15,0,0,0,0
9279.2,-15,0,-15,0,0,0,0
9277.97,-15,0,-15,0,0,0,0
9276.75,-15,0,-15,0,0,0,0
9275.52,-15,0,-15,0,0,0,0
9274.29,-15,0,-15,0,0,0,0
9273.07,-15,0,-15,0,0,0,0
9271.84,-15,0,-15,0,0,0,0
9270.61,-15,0,-15,0,0,0,0
9269.39,-15,0,-15,0,0,0,0
9268.16,-15,0,-15,0,0,0,0
9266.93,-15,0,-15,0,0,0,0
9265.71,-15,0,-15,0,0,0,0
9264.48,-15,0,-15,0,0,0,0
9263.25,-15,0,-15,0,0,0,0
9262.03,-15,0,-15,0,0,0,0
9260.8,-15,0,-15,0,0,0,0
9259.57,-15,0,-15,0,0,0,0
9258.34,-15,0,-15,0,0,0,0
9257.12,-15,0,-15,0,0,0,0
9255.89,-15,0,-15,0,0,0,0
9254.66,-15,0,-15,0,0,0,0
9253.44,-15,0,-15,0,0,0,0
9252.21,-15,0,-15,0,0,0,0
9250.98,-15,0,-15,0,0,0,0
9249.76,-15,0,-15,0,0,0,0
9248.53,-15,0,-15,0,0,0,0
9247.3,-15,0,-15,0,0,0,0
9246.08,-15,0,-15,0,0,0,0
9244.85,-15,0,-15,0,0,0,0
9243.62,-15,0,-15,0,0,0,0
9242.39,-15,0,-15,0,0,0,0
9241.17,-15,0,-15,0,0,0,0
9239.94,-15,0,-15,0,0,0,0
9238.71,-15,0,-15,0,0,0,0
9237.49,-15,0,-15,0,0,0,0
9236.26,-15,0,-15,0,0,0,0
9235.03,-15,0,-15,0,0,0,0
9233.81,-15,0,-15,0,0,0,0
9232.58,-15,0,-15,0,0,0,0
9231.35,-15,0,-15,0,0,0,0
9230.13,-15,0,-15,0,0,0,0
9228.9,-15,0,-15,0,0,0,0
9227.67,-15,0,-15,0,0,0,0
9226.45,-15,0,-15,0,0,0,0
9225.22,-15,0,-15,0,0,0,0
9223.99,-15,0,-15,0,0,0,0
9222.76,-15,0,-15,0,0,0,0
9221.54,-15,0,-15,0,0,0,0
9220.31,-15,0,-15,0,0,0,0
9219.08,-15,0,-15,0,0,0,0
9217.86,-15,0,-15,0,0,0,0
9216.63,-15,0,-15,0,0,0,0
9215.4,-15,0,-15,0,0,0,0
9214.18,-15,0,-15,0,0,0,0
9212.95,-15,0,-15,0,0,0,0
9211.72,-15,0,-15,0,0,0,0
9210.5,-15,0,-15,0,0,0,0
9209.27,-15,0,-15,0,0,0,0
9208.04,-15,0,-15,0,0,0,0
9206.81,-15,0,-15,0,0,0,0
9205.59,-15,0,-15,0,0,0,0
9204.36,-15,0,-15,0,0,0,0
9203.13,-15,0,-15,0,0,0,0
9201.91,-15,0,-15,0,0,0,0
9200.68,-15,0,-15,0,0,0,0
9199.45,-15,0,-15,0,0,0,0
9198.23,-15,0,-15,0,0,0,0
9197,-15,0,-15,0,0,0,0
9195.77,-15,0,-15,0,0,0,0
9194.55,-15,0,-15,0,0,0,0
9193.32,-15,0,-15,0,0,0,0
9192.09,-15,0,-15,0,0,0,0
9190.87,-15,0,-15,0,0,0,0
9189.64,-15,0,-15,0,0,0,0
9188.41,-15,0,-15,0,0,0,0
9187.18,-15,0,-15,0,0,0,0
9185.96,-15,0,-15,0,0,0,0
9184.73,-15,0,-15,0,0,0,0
9183.5,-15,0,-15,0,0,0,0
9182.28,-15,0,-15,0,0,0,0
9181.05,-15,0,-15,0,0,0,0
9179.82,-15,0,-15,0,0,0,0
9178.6,-15,0,-15,0,0,0,0
9177.37,-15,0,-15,0,0,0,0
9176.14,-15,0,-15,0,0,0,0
9174.92,-15,0,-15,0,0,0,0
9173.69,-15,0,-15,0,0,0,0
9172.46,-15,0,-15,0,0,0,0
9171.24,-15,0,-15,0,0,0,0
9170.01,-15,0,-15,0,0,0,0
9168.78,-15,0,-15,0,0,0,0
9167.55,-15,0,-15,0,0,0,0
9166.33,-15,0,-15,0,0,0,0
9165.1,-15,0,-15,0,0,0,0
9163.87,-15,0,-15,0,0,0,0
9162.65,-15,0,-15,0,0,0,0
9161.42,-15,0,-15,0,0,0,0
9160.19,-15,0,-15,0,0,0,0
9158.97,-15,0,-15,0,0,0,0
9157.74,-15,0,-15,0,0,0,0
9156.51,-15,0,-15,0,0,0,0
9155.29,-15,0,-15,0,0,0,0
9154.06,-15,0,-15,0,0,0,0
9152.83,-15,0,-15,0,0,0,0
9151.6,-15,0,-15,0,0,0,0
9150.38,-15,0,-15,0,0,0,0
9149.15,-15,0,-15,0,0,0,0
9147.92,-15,0,-15,0,0,0,0
9146.7,-15,0,-15,0,0,0,0
9145.47,-15,0,-15,0,0,0,0
9144.24,-15,0,-15,0,0,0,0
9143.02,-15,0,-15,0,0,0,0
9141.79,-15,0,-15,0,0,0,0
9140.56,-15,0,-15,0,0,0,0
9139.34,-15,0,-15,0,0,0,0
9138.11,-15,0,-15,0,0,0,0
9136.88,-15,0,-15,0,0,0,0
9135.66,-15,0,-15,0,0,0,0
9134.43,-15,0,-15,0,0,0,0
9133.2,-15,0,-15,0,0,0,0
9131.97,-15,0,-15,0,0,0,0
9130.75,-15,0,-15,0,0,0,0
9129.52,-15,0,-15,0,0,0,0
9128.29,-15,0,-15,0,0,0,0
9127.07,-15,0,-15,0,0,0,0
9125.84,-15,0,-15,0,0,0,0
9124.61,-15,0,-15,0,0,0,0
9123.39,-15,0,-15,0,0,0,0
9122.16,-15,0,-15,0,0,0,0
9120.93,-15,0,-15,0,0,0,0
9119.71,-15,0,-15,0,0,0,0
9118.48,-15,0,-15,0,0,0,0
9117.25,-15,0,-15,0,0,0,0
9116.02,-15,0,-15,0,0,0,0
9114.8,-15,0,-15,0,0,0,0
9113.57,-15,0,-15,0,0,0,0
9112.34,-15,0,-15,0,0,0,0
9111.12,-15,0,-15,0,0,0,0
9109.89,-15,0,-15,0,0,0,0
9108.66,-15,0,-15,0,0,0,0
9107.44,-15,0,-15,0,0,0,0
9106.21,-15,0,-15,0,0,0,0
9104.98,-15,0,-15,0,0,0,0
9103.76,-15,0,-15,0,0,0,0
9102.53,-15,0,-15,0,0,0,0
9101.3,-15,0,-15,0,0,0,0
9100.08,-15,0,-15,0,0,0,0
9098.85,-15,0,-15,0,0,0,0
9097.62,-15,0,-15,0,0,0,0
9096.39,-15,0,-15,0,0,0,0
9095.17,-15,0,-15,0,0,0,0
9093.94,-15,0,-15,0,0,0,0
9092.71,-15,0,-15,0,0,0,0
9091.49,-15,0,-15,0,0,0,0
9090.26,-15,0,-15,0,0,0,0
9089.03,-15,0,-15,0,0,0,0
9087.81,-15,0,-15,0,0,0,0
9086.58,-15,0,-15,0,0,0,0
9085.35,-15,0,-15,0,0,0,0
9084.13,-15,0,-15,0,0,0,0
9082.9,-15,0,-15,0,0,0,0
9081.67,-15,0,-15,0,0,0,0
9080.45,-15,0,-15,0,0,0,0
9079.22,-15,0,-15,0,0,0,0
9077.99,-15,0,-15,0,0,0,0
9076.76,-15,0,-15,0,0,0,0
9075.54,-15,0,-15,0,0,0,0
9074.31,-15,0,-15,0,0,0,0
9073.08,-15,0,-15,0,0,0,0
9071.86,-15,0,-15,0,0,0,0
9070.63,-15,0,-15,0,0,0,0
9069.4,-15,0,-15,0,0,0,0
9068.18,-15,0,-15,0,0,0,0
9066.95,-15,0,-15,0,0,0,0
9065.72,-15,0,-15,0,0,0,0
9064.5,-15,0,-15,0,0,0,0
9063.27,-15,0,-15,0,0,0,0
9062.04,-15,0,-15,0,0,0,0
9060.81,-15,0,-15,0,0,0,0
9059.59,-15,0,-15,0,0,0,0
9058.36,-15,0,-15,0,0,0,0
9057.13,-15,0,-15,0,0,0,0
9055.91,-15,0,-15,0,0,0,0
9054.68,-15,0,-15,0,0,0,0
9053.45,-15,0,-15,0,0,0,0
9052.23,-15,0,-15,0,0,0,0
9051,-15,0,-15,0,0,0,0
9049.77,-15,0,-15,0,0,0,0
9048.55,-15,0,-15,0,0,0,0
9047.32,-15,0,-15,0,0,0,0
9046.09,-15,0,-15,0,0,0,0
9044.87,-15,0,-15,0,0,0,0
9043.64,-15,0,-15,0,0,0,0
9042.41,-15,0,-15,0,0,0,0
9041.18,-15,0,-15,0,0,0,0
9039.96,-15,0,-15,0,0,0,0
9038.73,-15,0,-15,0,0,0,0
9037.5,-15,0,-15,0,0,0,0
9036.28,-15,0,-15,0,0,0,0
9035.05,-15,0,-15,0,0,0,0
9033.82,-15,0,-15,0,0,0,0
9032.6,-15,0,-15,0,0,0,0
9031.37,-15,0,-15,0,0,0,0
9030.14,-15,0,-15,0,0,0,0
9028.92,-15,0,-15,0,0,0,0
9027.69,-15,0,-15,0,0,0,0
9026.46,-15,0,-15,0,0,0,0
9025.23,-15,0,-15,0,0,0,0
9024.01,-15,0,-15,0,0,0,0
9022.78,-15,0,-15,0,0,0,0
9021.55,-15,0,-15,0,0,0,0
9020.33,-15,0,-15,0,0,0,0
9019.1,-15,0,-15,0,0,0,0
9017.87,-15,0,-15,0,0,0,0
9016.65,-15,0,-15,0,0,0,0
9015.42,-15,0,-15,0,0,0,0
9014.19,-15,0,-15,0,0,0,0
9012.97,-15,0,-15,0,0,0,0
9011.74,-15,0,-15,0,0,0,0
9010.51,-15,0,-15,0,0,0,0
9009.29,-15,0,-15,0,0,0,0
9008.06,-15,0,-15,0,0,0,0
9006.83,-15,0,-15,0,0,0,0
9005.6,-15,0,-15,0,0,0,0
9004.38,-15,0,-15,0,0,0,0
9003.15,-15,0,-15,0,0,0,0
9001.92,-15,0,-15,0,0,0,0
9000.7,-15,0,-15,0,0,0,0
8999.47,-15,0,-15,0,0,0,0
8998.24,-15,0,-15,0,0,0,0
8997.02,-15,0,-15,0,0,0,0
8995.79,-15,0,-15,0,0,0,0
8994.56,-15,0,-15,0,0,0,0
8993.34,-15,0,-15,0,0,0,0
8992.11,-15,0,-15,0,0,0,0
8990.88,-15,0,-15,0,0,0,0
8989.66,-15,0,-15,0,0,0,0
8988.43,-15,0,-15,0,0,0,0
8987.2,-15,0,-15,0,0,0,0
8985.97,-15,0,-15,0,0,0,0
8984.75,-15,0,-15,0,0,0,0
8983.52,-15,0,-15,0,0,0,0
8982.29,-15,0,-15,0,0,0,0
8981.07,-15,0,-15,0,0,0,0
8979.84,-15,0,-15,0,0,0,0
8978.61,-15,0,-15,0,0,0,0
8977.39,-15,0,-15,0,0,0,0
8976.16,-15,0,-15,0,0,0,0
8974.93,-15,0,-15,0,0,0,0
8973.71,-15,0,-15,0,0,0,0
8972.48,-15,0,-15,0,0,0,0
8971.25,-15,0,-15,0,0,0,0
8970.02,-15,0,-15,0,0,0,0
8968.8,-15,0,-15,0,0,0,0
8967.57,-15,0,-15,0,0,0,0
8966.34,-15,0,-15,0,0,0,0
8965.12,-15,0,-15,0,0,0,0
8963.89,-15,0,-15,0,0,0,0
8962.66,-15,0,-15,0,0,0,0
8961.44,-15,0,-15,0,0,0,0
8960.21,-15,0,-15,0,0,0,0
8958.98,-15,0,-15,0,0,0,0
8957.76,-15,0,-15,0,0,0,0
8956.53,-15,0,-15,0,0,0,0
8955.3,-15,0,-15,0,0,0,0
8954.08,-15,0,-15,0,0,0,0
8952.85,-15,0,-15,0,0,0,0
8951.62,-15,0,-15,0,0,0,0
8950.39,-15,0,-15,0,0,0,0
8949.17,-15,0,-15,0,0,0,0
8947.94,-15,0,-15,0,0,0,0
8946.71,-15,0,-15,0,0,0,0
8945.49,-15,0,-15,0,0,0,0
8944.26,-15,0,-15,0,0,0,0
8943.03,-15,0,-15,0,0,0,0
8941.81,-15,0,-15,0,0,0,0
8940.58,-15,0,-15,0,0,0,0
8939.35,-15,0,-15,0,0,0,0
8938.13,-15,0,-15,0,0,0,0
8936.9,-15,0,-15,0,0,0,0
8935.67,-15,0,-15,0,0,0,0
8934.44,-15,0,-15,0,0,0,0
8933.22,-15,0,-15,0,0,0,0
8931.99,-15,0,-15,0,0,0,0
8930.76,-15,0,-15,0,0,0,0
8929.54,-15,0,-15,0,0,0,0
8928.31,-15,0,-15,0,0,0,0
8927.08,-15,0,-15,0,0,0,0
8925.86,-15,0,-15,0,0,0,0
8924.63,-15,0,-15,0,0,0,0
8923.4,-15,0,-15,0,0,0,0
8922.18,-15,0,-15,0,0,0,0
8920.95,-15,0,-15,0,0,0,0
8919.72,-15,0,-15,0,0,0,0
8918.5,-15,0,-15,0,0,0,0
8917.27,-15,0,-15,0,0,0,0
8916.04,-15,0,-15,0,0,0,0
8914.81,-15,0,-15,0,0,0,0
8913.59,-15,0,-15,0,0,0,0
8912.36,-15,0,-15,0,0,0,0
